slide_id,process_patches,status_patches,seg_level,sthresh,mthresh,close,use_otsu,keep_ids,exclude_ids,a_t,a_h,max_n_holes,vis_level,line_thickness,use_padding,contour_fn,level0_mag,mag_level,patch_level,patch_size,step_size,custom_downsample,save_patch,process_features,status_features,process_hovernet,status_hovernet,bag_size,process_tar
12062.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,27002.0,
12063.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16790.0,
9387.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,23911.0,
9388.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,8948.0,
9389.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,4766.0,
9390.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17794.0,
9391.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,4863.0,
9392.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14001.0,
9393.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17370.0,
9395.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16726.0,
9396.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17451.0,
9397.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14319.0,
9398.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,22369.0,
9399.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15875.0,
9400.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,10167.0,
9401.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,9132.0,
9402.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13152.0,
9403.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,22935.0,
9404.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,3911.0,
9405.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,9245.0,
9406.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15045.0,
9407.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14981.0,
9408.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13429.0,
9454.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15095.0,
9455.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15009.0,
9456.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12857.0,
9457.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,7800.0,
9458.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,7198.0,
9459.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19830.0,
9460.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17879.0,
9461.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,3205.0,
9462.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,7879.0,
9463.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13313.0,
9464.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,8715.0,
9465.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,11706.0,
9466.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12991.0,
9467.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,4242.0,
9468.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12091.0,
9469.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14331.0,
9470.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,11029.0,
9471.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17673.0,
9472.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15789.0,
9473.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15747.0,
9474.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13123.0,
9475.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,18795.0,
9476.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14455.0,
9477.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,5800.0,
9478.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17099.0,
9479.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15090.0,
9480.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15180.0,
9481.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15602.0,
9482.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16235.0,
9483.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16462.0,
9484.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12499.0,
9485.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,8059.0,
9486.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14197.0,
9487.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,9764.0,
9488.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16420.0,
9489.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12329.0,
9490.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14130.0,
9491.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,10008.0,
9492.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14299.0,
9493.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,11122.0,
9494.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13810.0,
9495.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,18250.0,
9496.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19801.0,
9497.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,20426.0,
9498.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13337.0,
9499.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,22757.0,
9500.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,20110.0,
9501.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,3005.0,
9527.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,18819.0,
9528.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,20115.0,
9529.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19014.0,
9530.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,27615.0,
9531.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,20822.0,
9532.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,28566.0,
9533.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,22427.0,
9534.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,20455.0,
9535.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16579.0,
9536.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14088.0,
9537.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,10397.0,
9538.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13731.0,
9539.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,9628.0,
9540.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,8540.0,
9541.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12829.0,
9542.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,6607.0,
9543.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17545.0,
9544.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16103.0,
9545.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,4409.0,
9546.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,11125.0,
9547.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14892.0,
9548.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,11452.0,
9549.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,21274.0,
9550.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,21339.0,
9551.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,8446.0,
9659.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,7089.0,
9660.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,7590.0,
9661.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,9810.0,
9662.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13986.0,
9663.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,8826.0,
9664.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,6525.0,
9665.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,6383.0,
9666.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,22911.0,
9667.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14790.0,
9668.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19839.0,
9669.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,7364.0,
9670.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13425.0,
9671.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,20600.0,
9672.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,2659.0,
9673.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,23854.0,
9674.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12661.0,
9675.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13633.0,
9676.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13419.0,
9677.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,1797.0,
9678.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,4991.0,
9679.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15086.0,
9680.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14818.0,
9681.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14809.0,
9682.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17288.0,
9683.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,27800.0,
9684.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,31440.0,
9685.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19658.0,
9686.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12331.0,
9687.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,25772.0,
9688.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,23115.0,
9689.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,8134.0,
9690.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12171.0,
9691.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,25384.0,
9692.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,26197.0,
9693.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16240.0,
9694.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,6715.0,
9695.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13416.0,
9696.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13528.0,
9697.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12312.0,
9698.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,18808.0,
9699.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,30802.0,
9700.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16461.0,
9701.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14087.0,
9702.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,10691.0,
9703.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16524.0,
9704.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,20188.0,
9705.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,9327.0,
9706.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19415.0,
9707.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15871.0,
9708.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,22510.0,
9709.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,26853.0,
9710.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,27337.0,
9711.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12962.0,
9712.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,6019.0,
9713.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19047.0,
9714.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19991.0,
9715.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,11282.0,
9716.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,2490.0,
9717.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14626.0,
9718.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,8699.0,
9719.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,27276.0,
9720.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,9319.0,
9721.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,8291.0,
9722.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13634.0,
9723.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,10156.0,
9724.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,5959.0,
9725.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,5143.0,
9726.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,6628.0,
9727.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16097.0,
9728.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,21510.0,
9729.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,22383.0,
9730.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16243.0,
9731.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,18074.0,
9732.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17980.0,
9733.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,7083.0,
9734.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,8820.0,
9735.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14806.0,
9736.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14405.0,
9737.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12852.0,
9738.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,10558.0,
9739.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,23732.0,
9740.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,18019.0,
9741.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,21284.0,
